"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2237136";"";"0";"409.83";"0";"3.83";"12c";"Cc1cc(=O)oc2cc(OCC(=O)NNc3ccnc4c(Cl)cccc34)ccc12";"MIC";"'='";"28.9";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3061728";"Antibacterial activity against Escherichia coli after 24 hr";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3045805";"1";"Scientific Literature";"Med Chem Res";"2012";"None";""
"CHEMBL4097538";"";"0";"1243.56";"None";"None";"NeaTPA";"NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](OCc3ccc4ccccc4c3)[C@H]2OCCCCCCNC(=O)CCCC(=O)Nc2cccc(CN(Cc3ccccn3)Cc3ccccn3)n2)[C@H](N)[C@@H](OCc2ccc3ccccc3c2)[C@@H]1OCc1ccc2ccccc2c1";"MIC";"'='";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3994853";"Antibacterial activity against wild type Escherichia coli AG100 after 18 hrs by broth dilution method";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3994577";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL3143383";"";"0";"368.37";"0";"-0.24";"6d";"C[C@]1(CC(=O)Oc2ccc(N)cc2)[C@H](C(=O)O)N2C(=O)CC2S1(=O)=O";"MIC";"'='";"16.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL674543";"Compound was evaluated for minimum inhibitory concentration in the presence of amoxicillin against Escherichia coli A20111";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1122984";"1";"Scientific Literature";"J. Med. Chem.";"1985";"None";""
"CHEMBL486422";"DAIDZIN";"0";"416.38";"0";"0.34";"11";"O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12";"MIC";"'>'";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3995426";"Antibacterial activity against Escherichia coli DH10B by EUCAST method";"F";"BAO_0000019";"assay format";"Escherichia coli str. K-12 substr. DH10B";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3994602";"1";"Scientific Literature";"J Nat Prod";"2016";"None";""
"CHEMBL1669320";"";"0";"350.46";"0";"-0.96";"OCT313HK, Glc-NAc-PDTC";"CC(=O)N[C@H]1[C@H](SC(=S)N2CCCC2)O[C@H](CO)[C@@H](O)[C@@H]1O";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1670212";"Antimicrobial activity against drug-sensitive Escherichia coli JM109";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1667806";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL2070776";"";"0";"343.81";"0";"-0.20";"4e";"Cl.O=C1CCc2c(cccc2NC(=O)CN(CCO)CCO)N1";"MIC";"'='";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL2071910";"Antibacterial activity against Escherichia coli JM 109 by disc diffusion method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL2069236";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL1433";"DOXYCYCLINE";"4";"444.44";"1";"-0.35";"Doxycycline";"C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21";"MIC";"'='";"3.3";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1658289";"Antibacterial activity against wild-type Escherichia coli AG100 harboring marR mutant gene at 37 degC by Etest method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1649258";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2009";"None";""
"CHEMBL3633518";"";"0";"419.36";"0";"1.54";"10a";"Cc1c(N2CC(N)C2)c(F)cc2c(=O)c(C(=O)O)cn(-c3nc(N)c(F)cc3F)c12";"MIC";"'='";"0.004";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3637683";"Antibacterial activity against Escherichia coli KC-14 assessed as growth inhibition at 128 to 0.002 mg/L incubated for 18 hrs at 37 degC by agar dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3632612";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL32761";"";"0";"572.47";"1";"5.73";"17";"Br.Br.CCCCCCN=c1ccn(CCCCn2ccc(=NCCCCCC)cc2)cc1";"MIC";"'='";"125.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL677712";"Antimicrobial minimum inhibitory concentration against Escherichia coli 100/B22";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1122519";"1";"Scientific Literature";"J. Med. Chem.";"1984";"None";""
"CHEMBL44354";"CEFTAZIDIME";"4";"546.59";"2";"-1.30";"CAZ";"CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O";"MIC";"'='";"0.12";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1697377";"Antimicrobial activity against Escherichia coli XL1-Blue harboring pLBII-VIM-2 plasmid expressing VIM-2 W87A mutant beta-lactamase by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1687761";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2010";"None";""
"CHEMBL186";"CEFEPIME";"4";"480.57";"0";"-1.28";"cefepime";"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1";"MIC";"'='";"0.06";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1697378";"Antimicrobial activity against Escherichia coli XL1-Blue harboring pLBII-VIM-2 plasmid expressing VIM-2 W87F mutant beta-lactamase by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1687761";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2010";"None";""
"CHEMBL161";"CEFTRIAXONE";"4";"554.59";"2";"-1.20";"Ceftriaxone";"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1";"MIC";"'='";"0.12";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1697377";"Antimicrobial activity against Escherichia coli XL1-Blue harboring pLBII-VIM-2 plasmid expressing VIM-2 W87A mutant beta-lactamase by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1687761";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2010";"None";""
"CHEMBL496746";"";"0";"332.38";"0";"1.65";"7";"Cc1c(N2CCCCC2)c(F)cc2c(=O)n(N)c(=O)n(C3CC3)c12";"MIC";"'='";"0.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1004583";"Antibacterial activity against TolC knock-out Escherichia coli by microbroth dilution susceptibility assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1141691";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL1673169";"";"0";"456.59";"1";"5.22";"DQ1";"COc1ccc2nc(OC)c([C@@H](c3ccccc3)[C@](O)(CCN(C)C)c3ccccc3)cc2c1";"MIC";"'='";"8.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1678933";"Antimicrobial activity against LPS-deffective Escherichia coli OC2530 by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1671657";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2009";"None";""
"CHEMBL110117";"";"0";"220.23";"0";"0.65";"12";"Cc1ccccc1C1=NC(C(=O)NO)CO1";"MIC";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL675319";"Antibacterial activity of against Escherichia coli mutant (envA1) was determined.";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1131914";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"None";""
"CHEMBL106866";"";"0";"384.43";"0";"2.88";"24";"CCCc1cc(C2=NC(C(=O)NO)CO2)cc(OCc2ccccc2)c1OC";"MIC";"'='";"25.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL675321";"Antibacterial activity against Escherichia coli was determined";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1131914";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"None";""
"CHEMBL4061240";"";"0";"445.50";"0";"2.03";"11";"CC(C)(NS(C)(=O)=O)[C@H](NC(=O)c1ccc(-c2cc3ccccc3o2)cc1)C(=O)NO";"MIC";"'='";"0.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4003961";"Antibacterial activity against Escherichia coli TG1 by agar dilution method";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4002609";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL374478";"RIFAMPIN";"4";"822.95";"3";"4.34";"Rifampin";"CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C";"MIC";"'='";"20.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL681600";"The compound is evaluated for inhibitory concentration against Escherichia coli and is expressed as minimum inhibitory concentration (MIC).";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1131262";"1";"Scientific Literature";"J. Med. Chem.";"1998";"None";""
"CHEMBL174";"AMPICILLIN";"4";"349.41";"0";"0.32";"Ampicillin";"CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O";"MIC";"'='";"5.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3739112";"Antibacterial activity against clinical isolates Escherichia coli after 24 hrs by agar diffusion assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3734682";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL316812";"";"0";"813.01";"2";"4.32";"8";"CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3nnnc3-c3ccccc3)C(=O)O[C@]12C";"MIC";"'='";"20.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL673726";"The compound was tested in vitro for antibacterial activity against Escherichia coli 250 UCS.";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1131863";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"None";""
"CHEMBL3814036";"";"0";"1064.39";"None";"None";"UAo-R3";"C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)OCc2cn(CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)nn2)CC[C@H]1C";"MIC";"'='";"14700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3816570";"Antibacterial activity against Escherichia coli ATCC 25922 after 16 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli ATCC 25922";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3813667";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3408500";"";"0";"772.96";"3";"10.30";"4d";"NCCCC[C@H](N)C(=O)Nc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1";"MIC";"'='";"62500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3411454";"Antibacterial activity against Escherichia coli ATCC 25922 incubated in dark for 30 mins measured after 24 hrs";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3407491";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL405575";"";"0";"1207.49";"None";"None";"7";"CNC(CC(C)C)C(=O)N[C@@H](CN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)NCC(O)CNC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CN)NC(=O)[C@@H](CC(C)C)NC";"MIC";"'='";"16.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL673619";"Compound tested for Susceptibility of Escherichia coli (efflux mutant)";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1136379";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL3039597";"GENTAMICIN";"4";"1390.73";"None";"None";"gentamicin";"CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O";"MIC";"'='";"0.6";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL984926";"Antimicrobial activity against Escherichia coli DC2 by twofold serial microbroth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1158854";"1";"Scientific Literature";"J. Nat. Prod.";"1997";"None";""
"CHEMBL463219";"OPLOPANDIOL";"0";"262.39";"0";"3.04";"3, oplopandiol";"CCCCCCC/C=C\[C@H](O)C#CC#C[C@@H](O)CC";"MIC";"'>'";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL984927";"Antimicrobial activity against Escherichia coli UB1005 by twofold serial microbroth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1158854";"1";"Scientific Literature";"J. Nat. Prod.";"1997";"None";""
"CHEMBL3357487";"";"0";"250.29";"0";"2.89";"2c";"C=CCOc1cc(O)cc(O)c1C(=O)C(C)CC";"MIC";"'='";"3.13";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3386988";"Antimicrobial activity against tolC-deficient Escherichia coli by microbroth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3351381";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL538886";"";"0";"564.65";"2";"6.93";"IPB-3";"CN(C)c1ccc(C2CC(c3cc4ccccc4o3)=NN2C(=O)Cn2c3ccccc3c3nc4ccccc4nc32)cc1";"MIC";"'='";"13.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1053491";"Antibacterial activity against multidrug-resistant Escherichia coli broth after 24 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1153606";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL440119";"";"0";"374.42";"0";"1.86";"13";"Cc1c(N2CCNC(C)C2)c(F)c2c(c1N)c(=O)c(C(=O)O)cn2C1CC1";"MIC";"'='";"0.063";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL679004";"In vitro minimum inhibitory concentration was determined for antibacterial activity against Escherichia coli TEM9 2639E strain.";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1130486";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";"None";""
"CHEMBL162736";"";"0";"360.39";"0";"1.74";"16-RR";"C[C@H](N)C1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1";"MIC";"'='";"0.05";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL679317";"Minimum inhibitory concentration against Escherichia coli Vogel";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1127665";"1";"Scientific Literature";"J. Med. Chem.";"1994";"None";""
"CHEMBL434744";"";"0";"430.49";"0";"0.98";"7a";"C[C@H]1C(c2cn3cnc(C(=O)[C@@H]4CCCN4)c3s2)=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)[C@@H]12";"MIC";"'='";"0.125";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL920113";"Antibacterial activity against Escherichia coli NIHJ JC2 by agar dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1144513";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL337566";"";"0";"828.01";"2";"2.09";"45";"CC[C@H]1OC(=O)C[C@H](O)[C@H](C)[C@@H](OC2OC(C)C(O)C(N(C)C)C2O)[C@@H](C/C=C/C(=O)OC)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1COC1OC(C)C(O)C(OC)C1OC";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL677257";"Antibacterial activity against Escherichia coli ATCC 125922";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1148383";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL2311919";"";"0";"416.46";"0";"-0.03";"10b";"C[C@@H](O)[C@H](N)C(=O)NS(=O)(=O)c1cccc(-c2ccc3c(N)nc(N)nc3c2)c1";"MIC";"'='";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL2317628";"Antimicrobial activity against Escherichia coli BW25113 expressing TolC Leu13-Ala480 deletion mutant measured after overnight incubation by alamarBlue assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL2311457";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL2298535";"";"0";"336.40";"0";"4.59";"3d";"Cc1cccc2cc3c(nc12)SC(Nc1ccc(F)cc1)=NN=C3";"MIC";"'='";"250.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3069272";"Antimicrobial activity against Escherichia coli assessed as growth inhibition by agar dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3046732";"1";"Scientific Literature";"Med Chem Res";"2013";"None";""
"CHEMBL30241";"";"0";"421.40";"0";"1.65";"34";"CC(=O)NCC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCO1";"MIC";"'='";"1.56";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL672322";"Minimum inhibition concentration against Escherichia coli NIHJ JC-2 strain";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1126682";"1";"Scientific Literature";"J. Med. Chem.";"1993";"None";""
"CHEMBL36624";"";"0";"498.55";"0";"1.66";"26g";"COC(=O)[C@@H]1CSCc2c(O)cc(OC)c(C)c2C(=O)OCC(NC(=O)OC(C)(C)C)C(=O)N1";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL677350";"Minimum inhibitory concentration against Escherichia coli 25922";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1149101";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL29297";"";"0";"451.38";"0";"2.41";"40";"NCC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4cc(F)cc(F)c4)c3c2F)CCO1";"MIC";"'='";"0.39";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL672322";"Minimum inhibition concentration against Escherichia coli NIHJ JC-2 strain";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1126682";"1";"Scientific Literature";"J. Med. Chem.";"1993";"None";""
"CHEMBL2236080";"";"0";"302.40";"0";"2.50";"4g";"CCCc1ccc(NC(=S)NC(=O)c2cnn(C)c2)cc1";"MIC";"'>'";"1000.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3048670";"Antimicrobial activity against Escherichia coli 637/2007 by microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3045554";"1";"Scientific Literature";"Med Chem Res";"2012";"None";""
"CHEMBL2236077";"";"0";"288.38";"0";"2.11";"4d";"CCc1ccccc1NC(=S)NC(=O)c1cnn(C)c1";"MIC";"'>'";"1000.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3048670";"Antimicrobial activity against Escherichia coli 637/2007 by microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3045554";"1";"Scientific Literature";"Med Chem Res";"2012";"None";""
"CHEMBL3343936";"";"0";"594.62";"2";"5.03";"4f";"CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3ccc(-c4cccc(C(=O)O)c4)o3)c(=O)n2C1c1ccc(F)cc1";"MIC";"'>'";"200000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3385116";"Antimicrobial activity against Escherichia coli ATCC 25922 after 12 to 16 hrs by broth micro-dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3352199";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
